2.24,0.0
1.25,0.0
0.47,0.0
-0.1,0.0
-0.66,0.0
-1.35,0.0
-3.31,0.0
-4.43,0.0
-5.7,0.0
-6.35,0.0
-6.95,0.0
-7.58,25.8
-8.0,97.45
